time_seconds,raw,weight
40535.553,5265.0,21.9
40537.502,5270.0,21.8
40539.450,5266.0,21.7
40541.400,5228.0,22.2
40543.348,5245.0,21.7
40545.297,5217.0,21.7
40547.245,5284.0,21.8
40549.194,5254.0,21.8
40551.143,5261.0,21.9
40553.092,5338.0,21.9
40555.040,5316.0,21.8
40556.989,5303.0,21.8
40558.938,5413.0,21.9
40560.886,5275.0,21.8
40562.834,5322.0,21.9
40564.783,5377.0,21.8
40566.732,5260.0,21.9
40568.681,5286.0,22.2
40570.629,5281.0,21.7
40572.578,5347.0,21.8
40574.527,5303.0,22.4
40576.475,5300.0,22.0
40578.424,5270.0,21.8
40580.373,5337.0,22.0
40582.321,5285.0,21.6
40584.270,5261.0,21.9
40586.219,5371.0,21.7
40588.168,5267.0,21.9
40590.116,5322.0,21.8
40592.065,5427.0,21.9
40594.014,5291.0,21.8
40595.962,5289.0,22.0
40597.911,5358.0,21.6
40599.860,5267.0,21.8
40601.808,5238.0,22.1
40603.757,5221.0,21.8
40605.706,5238.0,21.8
40607.655,5301.0,22.1
40609.603,5204.0,21.7
40611.552,5215.0,21.9
40613.501,5306.0,21.9
40615.449,5245.0,21.9
40617.398,5275.0,21.8
40619.347,5386.0,21.9
40621.295,5291.0,21.8
40623.243,5329.0,21.8
40625.192,5395.0,21.8
40627.141,5277.0,22.0
40629.089,5267.0,21.9
40631.038,5286.0,21.8
40632.987,5278.0,21.7
40634.935,5258.0,22.2
40636.884,5261.0,22.0
40638.832,5265.0,21.9
40640.781,5311.0,22.1
40642.730,5331.0,21.7
40644.678,5241.0,21.8
40646.626,5346.0,21.8
40648.575,5255.0,21.6
40650.524,5268.0,21.8
40652.472,5385.0,21.9
40654.421,5271.0,21.8
40656.368,5249.0,21.8
40658.317,5338.0,21.7
40660.266,5213.0,21.8
40662.214,5241.0,22.2
40664.163,5304.0,21.5
40666.112,5280.0,21.9
40668.059,5268.0,21.9
40670.008,5297.0,21.8
40671.957,5194.0,21.5
40673.906,5249.0,22.0
40675.854,5252.0,21.6
40677.802,5279.0,21.8
40679.751,5355.0,21.7
40681.700,5267.0,21.8
40683.648,5308.0,21.7
40685.597,5429.0,21.9
40687.546,5283.0,21.8
40689.494,5277.0,21.9
40691.443,5307.0,21.6
40693.391,5215.0,21.7
40695.340,5213.0,22.0
40697.288,5159.0,21.6
40699.236,5199.0,21.7
40701.185,5253.0,22.1
40703.133,5213.0,21.6
40705.082,5223.0,21.7
40707.030,5242.0,21.8
40708.979,5235.0,21.6
40710.928,5234.0,21.6
40712.876,5350.0,21.7
40714.824,5301.0,21.7
40716.772,5296.0,21.6
40718.721,5368.0,21.5
40720.668,5167.0,21.7
40722.616,5233.0,22.0
40724.566,5301.0,21.7
40726.514,5298.0,21.6
40728.462,5316.0,22.1
40730.411,5271.0,21.7
40732.360,5280.0,21.7
40734.308,5276.0,21.9
40736.257,5254.0,21.7
40738.206,5274.0,21.9
40740.154,5327.0,21.9
40742.103,5250.0,21.7
40744.051,5318.0,21.8
40746.000,5339.0,21.8
40747.949,5334.0,21.8
40749.897,5263.0,21.6
40751.846,5376.0,21.7
40753.795,5273.0,21.7
40755.743,5244.0,22.0
40757.692,5249.0,21.7
40759.641,5297.0,21.8
40761.589,5287.0,22.3
